country	year	idcode	hrai	hrsd	lagus	lagun	civilwar25	laghrsd	hrsd4	hrsd3	hrsd2	hrsd1	coldwar	lagusaid2	lagttrade2	ustotal2	lagpopgled	laggdpgpc	laggdpchng	dissent	lagdemo	lagusdemo	lagundemo	lagtotsancdemo	lagtotsanc
Mongolia	1977	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	20.4181	0	7.52672	7.77721	3.9	0	0	0	0	0	1
Mongolia	1978	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	20.6081	0	7.52672	7.77721	7.8	0	0	0	0	0	0
Mongolia	1979	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	20.7313	0	7.52672	7.77721	7.5	0	0	0	0	0	0
Mongolia	1980	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	20.9012	0	7.52672	7.77721	4.3	0	0	0	0	0	0
Mongolia	1981	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	20.9854	0	7.52672	7.77721	6.4	0	0	0	0	0	0
Mongolia	1982	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	21.1427	0	7.52672	7.77721	8.3	0	0	0	0	0	0
Mongolia	1983	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	21.1835	0	7.52672	7.77721	8.3	0	0	0	0	0	0
Mongolia	1984	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	21.3456	13.3047	7.52672	7.77721	5.8	0	0	0	0	0	0
Mongolia	1985	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	21.3845	12.2061	7.52672	7.77721	6	0	0	0	0	0	0
Mongolia	1986	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	21.2954	0	7.55434	7.83253	5.7	0	0	0	0	0	0
Mongolia	1987	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	21.245	0	7.58172	7.85804	9.4	0	0	0	0	0	0
Mongolia	1988	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	21.1496	0	7.60937	7.83092	3.5	0	0	0	0	0	0
Mongolia	1989	712	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	21.0704	14.2855	7.63675	7.84749	5.1	0	0	0	0	0	0
Mongolia	1990	712	1	1	0	0	0	NA	NA	NA	NA	NA	1	0	20.9769	0	7.66435	7.91017	4.2	5	0	0	0	0	0
Mongolia	1991	712	1	1	0	0	0	1	0	0	0	1	0	0	20.8661	0	7.69166	7.82388	-2.5	0	0	0	0	0	0
Mongolia	1992	712	1	1	0	0	0	1	0	0	0	1	0	0	20.754	0	7.71481	7.73823	-9.2	0	0	0	0	0	0
Mongolia	1993	712	1	1	0	0	0	1	0	0	0	1	0	16.6309	20.5784	17.0183	7.73743	7.64455	-9.5	0	1	0	0	0	0
Mongolia	1994	712	1	1	0	0	0	1	0	0	0	1	0	16.5818	20.5813	15.3416	7.75956	7.54117	-3	1	1	0	0	0	0
Mongolia	1995	712	1	2	0	0	0	1	0	0	0	1	0	17.2033	20.2137	17.312	7.78121	7.42586	2.3	0	1	0	0	0	0
Mongolia	1996	712	1	2	0	0	0	2	0	0	1	0	0	16.4108	20.1808	16.4546	7.80239	7.29551	7.1	0	1	0	0	0	0
Mongolia	1997	712	1	1	0	0	0	2	0	0	1	0	0	16.3169	20.5027	17.1406	7.82314	7.14558	1.6	0	1	0	0	0	0
Mongolia	1998	712	2	2	0	0	0	1	0	0	0	1	0	15.4642	20.636	15.9673	7.82314	7.14558	4	0	1	0	0	0	0
Mongolia	1999	712	1	1	0	0	0	2	0	0	1	0	0	16.4182	20.8018	18.035	7.82314	7.14558	3.5	0	1	0	0	0	0
Mongolia	2000	712	1	1	0	0	0	1	0	0	0	1	0	16.6834	20.7615	17.5044	7.82314	7.14558	3.2	0	1	0	0	0	0
Mongolia	2001	712	1	1	0	0	0	1	0	0	0	1	0	16.5368	20.5334	16.4546	7.82314	7.14558	1.1	0	1	0	0	0	0
Taiwan	1976	713	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	1	0	NA	NA	9.68041	8.27317	NA	0	NA	NA	NA	NA	NA
Taiwan	1977	713	3	3	1	0	0	NA	NA	NA	NA	NA	1	0	23.9383	21.9185	9.7007	8.38175	11.4703	1	0	0	0	0	1
Taiwan	1978	713	3	2	1	0	0	3	0	1	0	0	1	0	24.0808	22.0028	9.72083	8.45773	7.89307	0	0	0	0	0	0
Taiwan	1979	713	3	2	0	0	0	2	0	0	0	0	1	0	24.1774	22.0913	9.73944	8.56951	11.8277	2	0	0	0	0	1
Taiwan	1980	713	3	3	0	0	0	2	0	1	0	0	1	0	24.4023	22.2819	9.75892	8.62821	6.04511	1	0	0	0	0	0
Taiwan	1981	713	3	3	0	0	0	3	0	0	0	0	1	0	24.4702	22.6345	9.77804	8.67749	5.05153	0	0	0	0	0	0
Taiwan	1982	713	3	2	0	0	0	3	0	1	0	0	1	0	24.6855	22.9583	9.79646	8.71975	4.31706	0	0	0	0	0	0
Taiwan	1983	713	3	3	0	0	0	2	0	0	1	0	1	0	24.773	22.9779	9.81449	8.7379	1.83109	0	0	0	0	0	0
Taiwan	1984	713	2	2	0	0	0	3	0	1	0	0	1	0	24.7799	22.9344	9.8307	8.80519	6.96108	0	0	0	0	0	0
Taiwan	1985	713	2	2	0	0	0	2	0	0	1	0	1	0	24.8498	22.9525	9.84549	8.88857	8.69462	0	0	0	0	0	0
Taiwan	1986	713	2	2	0	0	0	2	0	0	1	0	1	0	24.9437	23.0341	9.85933	8.92411	3.61815	0	0	0	0	0	0
Taiwan	1987	713	2	2	0	0	0	2	0	0	1	0	1	0	24.936	22.9738	9.87081	9.02434	10.5432	1	0	0	0	0	0
Taiwan	1988	713	2	3	0	0	0	2	0	0	1	0	1	0	25.0669	23.1088	9.88145	9.13217	11.3858	0	0	0	0	0	0
Taiwan	1989	713	2	2	0	0	0	3	0	1	0	0	1	0	25.2756	23.4508	9.89283	9.19457	6.43874	1	0	0	0	0	0
Taiwan	1990	713	2	2	0	0	0	2	0	0	1	0	0	0	25.4265	23.9814	9.90379	9.26469	7.26337	3	0	0	0	0	0
Taiwan	1991	713	2	2	0	0	0	2	0	0	1	0	0	0	25.4659	23.9013	9.91492	9.30389	3.99794	2	0	0	0	0	0
Taiwan	1992	713	1	2	0	0	0	2	0	0	1	0	0	0	25.5074	23.9501	9.92598	9.36702	6.51632	1	0	0	0	0	0
Taiwan	1993	713	2	2	0	0	0	2	0	0	1	0	0	0	25.5909	24.0626	9.9357	9.428	6.28764	1	1	0	0	0	0
Taiwan	1994	713	2	2	0	0	0	2	0	0	1	0	0	0	25.6655	24.1764	9.94503	9.48881	6.26987	1	1	0	0	0	0
Taiwan	1995	713	2	1	0	0	0	2	0	0	1	0	0	0	25.7029	24.2318	9.95394	9.54935	6.24145	0	1	0	0	0	0
Taiwan	1996	713	1	1	0	0	0	1	0	0	0	1	0	0	25.7713	24.3068	9.96246	9.60136	5.33815	1	1	0	0	0	0
Taiwan	1997	713	2	2	0	0	0	1	0	0	0	1	0	0	25.9118	24.4514	9.97058	9.65433	5.43959	5	1	0	0	0	0
Taiwan	1998	713	2	1	0	0	0	2	0	0	1	0	0	0	25.9435	24.4121	9.9794	9.70709	5.41836	0	1	0	0	0	0
Taiwan	1999	713	1	1	0	0	0	1	0	0	0	1	0	0	26.0361	24.4981	9.98861	9.74425	3.78589	0	1	0	0	0	0
Taiwan	2000	713	1	1	0	0	0	1	0	0	0	1	0	0	25.945	24.3571	9.98861	9.74425	3.78589	3	1	0	0	0	0
Taiwan	2001	713	3	1	0	0	0	1	0	0	0	1	0	11.5129	26.0223	24.3766	9.98861	9.74425	NA	0	1	0	0	0	0
Korea, Democratic People's Republic of	1976	731	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	9.37679	7.0184	NA	0	NA	NA	NA	NA	NA
Korea, Democratic People's Republic of	1977	731	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	17.4183	21.236	14.5087	9.40335	7.01571	12.1	0	0	0	0	0	1
Korea, Democratic People's Republic of	1978	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	18.6414	20.9123	0	9.43012	7.0085	12.3	0	0	0	0	0	1
Korea, Democratic People's Republic of	1979	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	18.1645	20.9816	0	9.45712	7.01571	12.3	0	0	0	0	0	1
Korea, Democratic People's Republic of	1980	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	17.8863	21.4753	0	9.48433	7.03439	11	0	0	0	0	0	1
Korea, Democratic People's Republic of	1981	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	17.5291	21.7397	0	9.51178	7.04316	9.9	0	0	0	0	0	1
Korea, Democratic People's Republic of	1982	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	17.243	21.8858	0	9.53936	7.03262	10	0	0	0	0	0	1
Korea, Democratic People's Republic of	1983	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	17.1333	21.6371	0	9.56711	7.01302	10	0	0	0	0	0	1
Korea, Democratic People's Republic of	1984	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	0	21.7244	12.2061	9.59499	7.09174	9.9	0	0	0	0	0	1
Korea, Democratic People's Republic of	1985	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	0	21.6372	0	9.62291	6.98379	9.8	0	0	0	0	0	1
Korea, Democratic People's Republic of	1986	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	0	21.5351	0	9.65098	6.80904	9.6	0	0	0	0	0	1
Korea, Democratic People's Republic of	1987	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	0	21.5127	0	9.68072	6.86589	3.7	1	0	0	0	0	1
Korea, Democratic People's Republic of	1988	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	0	21.4748	0	9.71221	6.95082	6.6	0	0	0	0	0	1
Korea, Democratic People's Republic of	1989	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	0	21.6249	0	9.74537	6.89568	5.6	0	0	0	0	0	1
Korea, Democratic People's Republic of	1990	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	1	0	21.7487	12.2061	9.7803	6.91771	5.9	2	0	0	0	0	1
Korea, Democratic People's Republic of	1991	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	0	0	21.6769	0	9.817	6.93245	-3.7	0	0	0	0	0	1
Korea, Democratic People's Republic of	1992	731	NA	NA	3	0	0	NA	NA	NA	NA	NA	0	0	21.6748	0	9.85109	6.81454	-5.1	0	0	0	0	0	1
Korea, Democratic People's Republic of	1993	731	4	4	3	0	0	NA	NA	NA	NA	NA	0	0	21.5987	0	9.88517	6.68211	-7.7	0	0	0	0	0	1
Korea, Democratic People's Republic of	1994	731	4	4	3	0	0	4	1	0	0	0	0	0	21.6278	13.8155	9.85755	6.80462	-3.5	0	0	0	0	0	1
Korea, Democratic People's Republic of	1995	731	4	5	3	0	0	4	1	0	0	0	0	0	21.6252	15.2506	9.887	6.83519	-2	0	0	0	0	0	1
Korea, Democratic People's Republic of	1996	731	4	4	3	0	0	5	0	0	0	0	0	14.221	21.6492	12.8992	9.9164	6.84907	-4.2	0	0	0	0	0	1
Korea, Democratic People's Republic of	1997	731	5	5	3	0	0	4	1	0	0	0	0	0	21.6858	16.1669	9.94611	6.89163	-3.6	0	0	0	0	0	1
Korea, Democratic People's Republic of	1998	731	5	5	3	0	0	5	0	0	0	0	0	0	21.9706	13.9978	9.9718	6.91473	-6.3	0	0	0	0	0	1
Korea, Democratic People's Republic of	1999	731	5	5	3	0	0	5	0	0	0	0	0	0	21.7021	15.6073	9.99689	6.88755	-1.1	0	0	0	0	0	1
Korea, Democratic People's Republic of	2000	731	5	5	3	0	0	5	0	0	0	0	0	13.1224	21.5831	16.0127	10.0213	6.95082	6.2	0	0	0	0	0	1
Korea, Democratic People's Republic of	2001	731	5	5	3	0	0	5	0	0	0	0	0	13.7102	21.5962	16.951	10.0452	7.03262	1.3	0	0	0	0	0	1
Korea, Republic of	1976	732	3	3	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	10.4711	8.20428	NA	0	NA	NA	NA	NA	NA
Korea, Republic of	1977	732	3	3	1	0	0	3	0	1	0	0	1	0	23.1898	22.0161	10.4871	8.29958	11.2	5	0	0	0	0	1
Korea, Republic of	1978	732	2	2	1	0	0	3	0	1	0	0	1	0	23.5017	22.1041	10.5026	8.38855	10	4	0	0	0	0	1
Korea, Republic of	1979	732	2	2	0	0	0	2	0	0	1	0	1	0	23.7406	22.2958	10.5178	8.46508	9	11	0	0	0	0	0
Korea, Republic of	1980	732	3	3	0	0	0	2	0	0	1	0	1	0	24.0279	22.5485	10.533	8.52424	7.1	13	0	0	0	0	0
Korea, Republic of	1981	732	3	3	0	0	0	3	0	1	0	0	1	0	24.2695	22.8973	10.5486	8.47425	-2.1	3	0	0	0	0	0
Korea, Republic of	1982	732	3	3	0	0	0	3	0	1	0	0	1	0	24.3514	22.9825	10.5642	8.52082	6.5	8	0	0	0	0	0
Korea, Republic of	1983	732	4	3	0	0	0	3	0	1	0	0	1	0	24.5206	23.1361	10.5796	8.57789	7.2	5	0	0	0	0	0
Korea, Republic of	1984	732	3	3	0	0	0	3	0	1	0	0	1	0	24.4933	23.1644	10.5944	8.66833	10.7	10	0	0	0	0	0
Korea, Republic of	1985	732	3	3	0	0	0	3	0	1	0	0	1	0	24.5836	23.225	10.6067	8.7382	8.2	11	0	0	0	0	0
Korea, Republic of	1986	732	3	3	0	0	0	3	0	1	0	0	1	0	24.7497	23.2774	10.6166	8.7901	6.5	16	0	0	0	0	0
Korea, Republic of	1987	732	3	3	0	0	0	3	0	1	0	0	1	0	24.7571	23.2498	10.6265	8.88369	11	40	0	0	0	0	0
Korea, Republic of	1988	732	3	2	0	0	0	3	0	1	0	0	1	0	24.8518	23.2807	10.6364	8.98039	11	22	0	0	0	0	0
Korea, Republic of	1989	732	3	3	0	0	0	2	0	0	1	0	1	0	25.1411	23.5482	10.6462	9.07277	10.5	8	0	0	0	0	0
Korea, Republic of	1990	732	3	3	0	0	0	3	0	1	0	0	1	0	25.3754	23.8998	10.6561	9.12586	6.1	6	0	0	0	0	0
Korea, Republic of	1991	732	3	3	0	0	0	3	0	1	0	0	0	0	25.444	24.0879	10.6659	9.20557	9	23	0	0	0	0	0
Korea, Republic of	1992	732	3	3	0	0	0	3	0	1	0	0	0	11.5129	25.5468	24.1683	10.6758	9.28767	9.2	0	0	0	0	0	0
Korea, Republic of	1993	732	2	2	0	0	0	3	0	1	0	0	0	12.2061	25.7122	24.262	10.6862	9.32749	5.4	3	0	0	0	0	0
Korea, Republic of	1994	732	3	2	0	0	0	2	0	0	1	0	0	11.5129	25.7351	24.2173	10.6964	9.36882	5.5	1	0	0	0	0	0
Korea, Republic of	1995	732	3	2	0	0	0	2	0	0	1	0	0	11.5129	25.775	24.2108	10.7064	9.44018	8.3	6	0	0	0	0	0
Korea, Republic of	1996	732	3	2	0	0	0	2	0	0	1	0	0	0	25.9449	24.4023	10.7165	9.51426	8.9	3	0	0	0	0	0
Korea, Republic of	1997	732	2	2	0	0	0	2	0	0	1	0	0	11.5129	26.2192	24.7452	10.7265	9.5694	6.8	2	0	0	0	0	0
Korea, Republic of	1998	732	2	2	0	0	0	2	0	0	1	0	0	15.6561	26.3127	24.8156	10.7362	9.60143	5	0	0	0	0	0	0
Korea, Republic of	1999	732	2	2	0	0	0	2	0	0	1	0	0	17.7744	26.3581	24.7317	10.7457	9.50627	-6.7	0	1	0	0	0	0
Korea, Republic of	2000	732	2	2	0	0	0	2	0	0	1	0	0	18.1046	26.145	24.3331	10.7549	9.60304	10.9	0	1	0	0	0	0
Korea, Republic of	2001	732	2	2	0	0	0	2	0	0	1	0	0	19.2514	26.2991	24.5757	10.7637	9.67255	9.3	0	1	0	0	0	0
Japan	1976	740	1	1	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	11.622	9.48523	NA	0	NA	NA	NA	NA	NA
Japan	1977	740	1	1	0	0	0	1	0	0	0	1	1	0	25.5206	23.7764	11.6331	9.51366	4	0	1	0	0	1	1
Japan	1978	740	1	1	0	0	0	1	0	0	0	1	1	0	25.6554	23.8151	11.6429	9.54662	4.4	9	1	0	0	1	1
Japan	1979	740	1	1	0	0	0	1	0	0	0	1	1	0	25.7926	23.8591	11.652	9.58976	5.3	1	1	0	0	1	1
Japan	1980	740	1	1	0	0	0	1	0	0	0	1	1	0	25.9419	24.0488	11.6603	9.63444	5.5	1	1	0	0	0	0
Japan	1981	740	1	1	0	0	0	1	0	0	0	1	1	0	26.109	24.3585	11.6682	9.65622	2.8	1	1	0	0	0	0
Japan	1982	740	1	1	0	0	0	1	0	0	0	1	1	0	26.3434	24.5378	11.6755	9.67772	2.8	2	1	0	0	0	0
Japan	1983	740	2	1	0	0	0	1	0	0	0	1	1	0	26.4267	24.5755	11.6822	9.69964	3.2	2	1	0	0	0	0
Japan	1984	740	1	1	0	0	0	1	0	0	0	1	1	0	26.357	24.5333	11.6891	9.71252	2.3	3	1	0	0	0	0
Japan	1985	740	1	1	0	0	0	1	0	0	0	1	1	0	26.3694	24.5668	11.6954	9.74512	3.8	0	1	0	0	0	0
Japan	1986	740	1	1	0	0	0	1	0	0	0	1	1	0	26.4792	24.6445	11.7015	9.78375	4.6	2	1	0	0	0	0
Japan	1987	740	1	1	0	0	0	1	0	0	0	1	1	0	26.4898	24.6096	11.7076	9.80699	2.9	0	1	0	0	0	0
Japan	1988	740	2	1	0	0	0	1	0	0	0	1	1	0	26.5698	24.7538	11.7125	9.84737	4.4	0	1	0	0	0	0
Japan	1989	740	1	1	0	0	0	1	0	0	0	1	1	0	26.6702	24.821	11.7168	9.9094	6.5	0	1	0	0	0	0
Japan	1990	740	1	1	0	0	0	1	0	0	0	1	1	0	26.8232	25.1039	11.7209	9.95833	5.2	1	1	0	0	0	0
Japan	1991	740	1	1	0	0	0	1	0	0	0	1	0	0	26.892	25.2541	11.7243	10.0088	5.2	0	1	0	0	0	0
Japan	1992	740	1	1	0	0	0	1	0	0	0	1	0	0	26.9701	25.3426	11.7274	10.0366	3.3	1	1	0	0	0	0
Japan	1993	740	1	1	0	0	0	1	0	0	0	1	0	0	27.0136	25.3461	11.7306	10.0398	1	0	1	0	0	0	0
Japan	1994	740	2	1	0	0	0	1	0	0	0	1	0	0	27.0407	25.333	11.7334	10.0392	0.3	0	1	0	0	0	0
Japan	1995	740	2	1	0	0	0	1	0	0	0	1	0	0	27.0921	25.3666	11.7357	10.0447	1	0	1	0	0	0	0
Japan	1996	740	2	2	0	0	0	1	0	0	0	1	0	0	27.1901	25.4816	11.7406	10.0549	1.9	2	1	0	0	0	0
Japan	1997	740	1	1	0	0	0	2	0	0	1	0	0	0	27.333	25.6662	11.743	10.0877	3.4	1	1	0	0	0	0
Japan	1998	740	1	1	0	0	0	1	0	0	0	1	0	0	27.3159	25.7166	11.7454	10.1035	1.8	0	1	0	0	0	0
Japan	1999	740	1	2	0	0	0	1	0	0	0	1	0	0	27.3538	25.6766	11.7479	10.0882	-1.1	0	1	0	0	0	0
Japan	2000	740	1	1	0	0	0	2	0	0	1	0	0	0	27.2293	25.5548	11.7495	10.092	0.1	0	1	0	0	0	0
Japan	2001	740	2	1	0	0	0	1	0	0	0	1	0	0	27.3159	25.5537	11.7513	10.1136	2.8	0	1	0	0	0	0
India	1976	750	4	3	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	13.3269	6.99756	NA	0	NA	NA	NA	NA	NA
India	1977	750	3	2	0	0	0	3	0	1	0	0	1	19.3346	23.0776	21.7068	13.3497	6.99886	1.8	2	1	0	0	1	1
India	1978	750	3	2	0	0	0	2	0	0	1	0	1	19.0168	23.0454	21.623	13.3726	7.04025	7.2	16	1	0	0	0	0
India	1979	750	3	2	1	0	0	2	0	0	1	0	1	18.6526	23.2526	21.2088	13.3954	7.07118	5.5	24	1	1	0	1	1
India	1980	750	4	3	1	0	0	2	0	0	1	0	1	19.0946	23.3834	21.3524	13.4181	7.00947	-5	25	1	1	0	1	1
India	1981	750	4	3	1	0	0	3	0	1	0	0	1	19.2457	23.5698	21.5167	13.4406	7.05508	6.6	10	1	1	0	1	1
India	1982	750	4	3	1	0	0	3	0	1	0	0	1	19.2155	23.8609	21.9913	13.4629	7.08402	6.5	26	1	1	0	1	1
India	1983	750	3	3	1	0	0	3	0	1	0	0	1	19.4327	23.7831	21.8605	13.4848	7.1152	3.8	37	1	1	0	1	1
India	1984	750	3	3	0	0	0	3	0	1	0	0	1	19.2173	23.8884	21.8742	13.5064	7.16639	7.4	43	1	0	0	0	0
India	1985	750	3	4	0	0	0	3	0	1	0	0	1	19.1602	23.7948	21.9851	13.5274	7.18973	3.7	23	1	0	0	0	0
India	1986	750	3	3	0	0	0	4	1	0	0	0	1	19.1782	23.883	21.8391	13.5478	7.22199	5.5	23	1	0	0	0	0
India	1987	750	4	4	0	0	0	3	0	1	0	0	1	19.0667	23.9187	21.9506	13.5695	7.26067	4.9	13	1	0	0	0	0
India	1988	750	4	4	0	0	1	4	1	0	0	0	1	19.0972	23.897	21.8105	13.5907	7.29419	4.8	5	1	0	0	0	0
India	1989	750	4	4	0	0	1	4	1	0	0	0	1	18.8673	24.0285	21.8108	13.6117	7.35279	9.9	7	1	0	0	0	0
India	1990	750	4	4	0	0	1	4	1	0	0	0	1	18.7201	24.1773	22.1925	13.6322	7.39852	6.6	22	1	0	0	0	0
India	1991	750	4	4	0	0	1	4	1	0	0	0	0	19.1023	24.362	22.2862	13.6524	7.42354	5.7	10	1	0	0	0	0
India	1992	750	5	4	0	0	1	4	1	0	0	0	0	18.5743	24.4197	22.3566	13.6723	7.4172	0.4	16	1	0	0	0	0
India	1993	750	5	5	0	0	1	4	1	0	0	0	0	18.7148	24.2541	22.0827	13.6903	7.44242	5.4	6	1	0	0	0	0
India	1994	750	5	5	0	0	1	5	0	0	0	0	0	19.476	24.4378	22.1517	13.7081	7.48181	5	2	1	0	0	0	0
India	1995	750	4	5	0	0	1	5	0	0	0	0	0	19.1133	24.4446	22.2126	13.7251	7.52991	7.5	3	1	0	0	0	0
India	1996	750	5	4	0	0	1	5	0	0	0	0	0	18.8427	24.6054	22.2768	13.7423	7.59034	7.6	3	1	0	0	0	0
India	1997	750	4	4	0	0	1	4	1	0	0	0	0	18.9263	24.8148	22.6164	13.7596	7.65817	7.4	0	1	0	0	0	0
India	1998	750	4	4	0	0	1	4	1	0	0	0	0	18.8235	24.9159	22.5958	13.7772	7.67876	4.5	3	1	0	0	0	0
India	1999	750	3	4	2	0	1	4	1	0	0	0	0	18.6644	24.9958	22.676	13.795	7.73508	6	0	1	2	0	1	1
India	2000	750	4	4	1	0	1	4	1	0	0	0	0	18.6877	25.1088	22.7399	13.813	7.789	7.1	1	1	1	0	1	1
India	2001	750	4	4	1	0	1	4	1	0	0	0	0	19.0413	25.1684	22.7645	13.8313	7.81558	3.9	0	1	1	0	1	1
Bhutan	1976	760	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	7.15929	6.81553	NA	0	NA	NA	NA	NA	NA
Bhutan	1977	760	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	18.2834	0	7.15929	6.81553	5.2	0	0	0	0	0	1
Bhutan	1978	760	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	18.3386	0	7.15929	6.81553	7.1	0	0	0	0	0	0
Bhutan	1979	760	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	18.4009	0	7.15929	6.81553	-1.7	0	0	0	0	0	0
Bhutan	1980	760	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	18.4699	0	7.15929	6.81553	22.9	0	0	0	0	0	0
Bhutan	1981	760	NA	NA	0	0	0	NA	NA	NA	NA	NA	1	0	18.5499	0	7.15929	6.81553	17.6	0	0	0	0	0	0
Bhutan	1982	760	1	1	0	0	0	NA	NA	NA	NA	NA	1	13.5924	18.6376	0	7.15929	6.81553	10	0	0	0	0	0	0
Bhutan	1983	760	1	1	0	0	0	1	0	0	0	1	1	12.6115	18.7269	0	7.15929	6.81553	5.3	0	0	0	0	0	0
Bhutan	1984	760	1	1	0	0	0	1	0	0	0	1	1	12.8992	18.7873	0	7.15929	6.81553	8	0	0	0	0	0	0
Bhutan	1985	760	1	1	0	0	0	1	0	0	0	1	1	13.7102	18.8263	0	7.15929	6.81553	7	0	0	0	0	0	0
Bhutan	1986	760	1	1	0	0	0	1	0	0	0	1	1	13.9108	18.8627	0	7.15929	6.81553	3.7	0	0	0	0	0	0
Bhutan	1987	760	1	1	0	0	0	1	0	0	0	1	1	11.5129	18.8936	0	7.11815	6.91568	10.2	0	0	0	0	0	0
Bhutan	1988	760	1	1	0	0	0	1	0	0	0	1	1	13.1224	18.9154	0	7.07525	7.00671	17.8	0	0	0	0	0	0
Bhutan	1989	760	1	1	0	0	0	1	0	0	0	1	1	12.8992	18.9456	0	7.03042	7.09014	1	0	0	0	0	0	0
Bhutan	1990	760	2	2	0	0	0	1	0	0	0	1	1	13.9108	18.9797	0	6.98349	7.16715	4.7	2	0	0	0	0	0
Bhutan	1991	760	4	3	0	0	0	2	0	0	1	0	0	13.1224	18.9265	0	6.93425	7.23864	6.6	0	0	0	0	0	0
Bhutan	1992	760	3	4	0	0	0	3	0	1	0	0	0	12.6115	18.9814	0	6.88246	7.30536	3.5	0	0	0	0	0	0
Bhutan	1993	760	3	4	0	0	0	4	1	0	0	0	0	12.6115	18.7412	0	6.82784	7.36791	4.5	0	0	0	0	0	0
Bhutan	1994	760	3	4	0	0	0	4	1	0	0	0	0	13.7102	17.8524	14.5087	6.77005	7.42678	6.1	0	0	0	0	0	0
Bhutan	1995	760	2	2	0	0	0	4	1	0	0	0	0	13.3047	17.1907	0	6.70873	7.48237	6.4	0	0	0	0	0	0
Bhutan	1996	760	1	2	0	0	0	2	0	0	1	0	0	0	18.2671	0	6.6434	7.53503	7.4	0	0	0	0	0	0
Bhutan	1997	760	3	2	0	0	0	2	0	0	1	0	0	0	17.7357	0	6.5735	7.58503	5.2	0	0	0	0	0	0
Bhutan	1998	760	2	1	0	0	0	2	0	0	1	0	0	0	17.5839	0	6.5735	7.58503	7.6	0	0	0	0	0	0
Bhutan	1999	760	2	2	0	0	0	1	0	0	0	1	0	0	17.7343	0	6.5735	7.58503	6.4	0	0	0	0	0	0
Bhutan	2000	760	2	1	0	0	0	2	0	0	1	0	0	0	18.002	0	6.5735	7.58503	7.4	0	0	0	0	0	0
Bhutan	2001	760	2	1	0	0	0	1	0	0	0	1	0	0	18.0877	0	6.5735	7.58503	5.7	0	0	0	0	0	0
Pakistan	1976	770	1	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	11.1709	6.92691	NA	0	NA	NA	NA	NA	NA
Pakistan	1977	770	4	3	0	0	1	1	0	0	0	1	1	19.0135	21.8509	20.2785	11.2024	6.9497	3.8	21	1	0	0	1	1
Pakistan	1978	770	3	3	0	0	0	3	0	1	0	0	1	19.1302	21.8979	20.4725	11.2336	6.94651	8	5	0	0	0	0	0
Pakistan	1979	770	4	3	0	0	0	3	0	1	0	0	1	18.5004	21.9961	20.1742	11.2642	6.99625	4.8	4	0	0	0	0	0
Pakistan	1980	770	3	3	2	0	0	3	0	1	0	0	1	18.1696	22.2701	20.7135	11.2942	6.97878	8.7	2	0	0	0	0	1
Pakistan	1981	770	4	3	1	0	0	3	0	1	0	0	1	17.7355	22.5183	20.7682	11.3233	7.04931	6.9	2	0	0	0	0	1
Pakistan	1982	770	5	3	1	0	0	3	0	1	0	0	1	17.8863	22.7832	21.0553	11.3515	7.11831	6.5	2	0	0	0	0	1
