"YEAR","CIRI","COW","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd"
1975,NA,483,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.35548527324042,0.254052856176121
1976,NA,483,NA,NA,NA,NA,2,NA,NA,NA,0,1,0,0,NA,NA,-1.26422632358385,0.246195243958476
1977,NA,483,NA,NA,NA,NA,3,3,NA,NA,0,1,0,1,NA,NA,-1.33001260291435,0.222977484308555
1978,NA,483,NA,NA,NA,NA,3,3,NA,NA,0,1,0,0,NA,NA,-1.367407101542,0.219610209327806
1979,NA,483,NA,NA,NA,NA,3,3,NA,NA,0,1,0,0,NA,NA,-1.36268800042959,0.225063195300445
1980,NA,483,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.40689279174101,0.248205577669258
1981,NA,483,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.42548426803513,0.248651627517546
1982,NA,483,NA,NA,NA,NA,3,3,NA,NA,0,1,0,0,NA,NA,-1.43181091075994,0.230072854322571
1983,NA,483,NA,NA,NA,NA,3,NA,NA,NA,0,1,0,NA,NA,NA,-1.54804411043033,0.230787624717337
1984,203,483,0,0,0,0,5,5,NA,NA,0,1,0,NA,NA,0,-1.85484938909845,0.214280478711277
1985,203,483,0,0,1,1,5,5,5,NA,0,1,0,NA,NA,2,-1.75765247464425,0.208578251053084
1986,203,483,1,1,0,0,2,3,4,NA,0,1,0,NA,NA,2,-1.32951504578456,0.203258563538553
1987,203,483,2,1,0,1,4,3,2,NA,0,1,0,NA,NA,4,-1.08412966161908,0.198801802825308
1988,203,483,2,1,1,1,3,3,3,NA,0,NA,0,NA,NA,5,-0.942663465285534,0.206400434620424
1989,203,483,0,1,0,0,3,3,3,NA,0,NA,NA,NA,0,1,-1.14933196712188,0.211261702187879
1990,203,483,0,0,0,0,4,4,4,NA,0,NA,NA,NA,1,0,-1.44626587441629,0.216330928928023
1991,203,483,2,0,1,0,3,4,4,NA,0,NA,NA,NA,1,3,-1.38582069473709,0.215413457752564
1992,203,483,1,0,0,0,5,4,3,NA,0,NA,NA,NA,1,1,-1.49171403631379,0.215146703763325
1993,203,483,0,0,1,0,5,4,3,NA,0,NA,NA,NA,1,1,-1.42339298712915,0.216736650314449
1994,203,483,1,0,1,1,4,4,3,NA,0,NA,NA,NA,1,3,-1.18832687479719,0.207721137450205
1995,203,483,2,1,0,0,4,4,4,4,0,NA,NA,NA,1,3,-1.09665398354364,0.207962380228529
1996,203,483,1,0,1,1,4,2,2,5,0,NA,NA,NA,0,3,-0.916831145400089,0.216071612928557
1997,203,483,1,0,1,0,4,4,4,6,0,NA,NA,NA,0,2,-1.11793550179729,0.208661583798497
1998,203,483,1,0,0,0,4,4,3,NA,0,NA,NA,NA,1,1,-1.13835544256694,0.209216852845877
1999,203,483,2,0,1,0,4,4,3,4,0,NA,NA,NA,0,3,-0.962979904364229,0.208818692664638
2000,203,483,1,1,1,0,3,4,NA,4,0,NA,NA,NA,0,3,-0.820653113781685,0.212020378059457
2001,203,483,1,0,1,1,4,4,NA,4,0,NA,NA,NA,0,3,-0.830704134534992,0.214201240195297
2002,203,483,2,0,2,0,2,4,NA,3,0,NA,NA,NA,0,4,-0.696577548864038,0.225125867972803
2003,203,483,1,1,2,0,3,4,NA,NA,0,NA,NA,NA,0,4,-0.723764572409131,0.220261511648391
2004,203,483,1,0,1,0,3,4,NA,5,0,NA,NA,NA,0,2,-0.813659776763389,0.218468231863859
2005,203,483,0,0,1,1,2,4,NA,1,0,NA,NA,NA,0,2,-0.80080110957609,0.233249048032153
2006,203,483,1,0,0,1,4,4,NA,NA,0,NA,NA,NA,0,2,-0.964097445225049,0.22442343899571
2007,203,483,1,1,1,1,4,4,NA,NA,0,NA,NA,NA,0,4,-1.00080581484867,0.224668173057757
2008,203,483,1,0,1,0,5,5,NA,NA,0,NA,NA,NA,0,2,-1.25560469752102,0.234909056853738
2009,203,483,1,1,0,0,5,4,NA,NA,0,NA,NA,NA,0,2,-1.14374450736976,0.238778055861396
2010,203,483,2,1,1,0,4,4,NA,NA,0,NA,NA,NA,0,4,-0.953868976082477,0.262540139769376
1960,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.332048815450782,0.410521816420051
1961,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.391807996003218,0.373103478760671
1962,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.489441501485149,0.344062578359565
1963,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.637778552106823,0.318969807170493
1964,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-0.852356206287206,0.300593615746843
1965,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-0.849448512284062,0.300419496982084
1966,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.625402249495449,0.316568899787131
1967,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.467552525580683,0.339161111663977
1968,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.353399755969858,0.357148024339551
1969,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.272912101482461,0.374388572237221
1970,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,-0.218203783084489,0.387730706284872
1971,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.113238270437354,0.399738578075172
1972,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.0291041919787806,0.405423762459108
1973,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.0439355415059355,0.403966409375518
1974,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.103939445262618,0.390201182319357
1975,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.152611353109936,0.362763909347415
1976,NA,484,NA,NA,NA,NA,2,NA,NA,NA,0,0,0,0,NA,NA,0.195914528337936,0.310201424969317
1977,NA,484,NA,NA,NA,NA,2,NA,NA,NA,0,0,0,1,NA,NA,0.232433173356801,0.285226121365759
1978,NA,484,NA,NA,NA,NA,2,1,NA,NA,0,0,0,1,NA,NA,0.280128941090064,0.250989737387732
1979,NA,484,NA,NA,NA,NA,2,2,NA,NA,0,0,0,0,NA,NA,0.194459917829639,0.241740893706415
1980,NA,484,NA,NA,NA,NA,2,2,NA,NA,0,0,0,0,NA,NA,0.168364633046136,0.235506640691632
1981,221,484,2,2,1,2,2,2,NA,NA,0,0,0,0,NA,7,0.167662291127639,0.222660461857822
1982,221,484,2,2,0,1,2,2,NA,NA,0,0,0,0,NA,5,0.0931629388268053,0.223986214689017
1983,221,484,2,2,0,1,2,2,NA,NA,0,0,0,NA,NA,5,0.0685687253229564,0.219618229579438
1984,221,484,2,2,1,1,2,2,NA,NA,0,0,0,NA,NA,6,0.0528117048297583,0.216687211435392
1985,221,484,2,1,1,0,2,2,3,NA,0,0,0,NA,NA,4,-0.102171446307766,0.213894050131343
1986,221,484,2,1,1,1,2,2,3,NA,0,0,0,NA,NA,5,-0.14457392433049,0.209100419518407
1987,221,484,2,2,0,1,3,3,3,NA,0,0,0,NA,NA,5,-0.231042804197206,0.207563524858256
1988,221,484,2,2,1,0,2,2,4,NA,0,NA,0,NA,NA,5,-0.0948987002434672,0.214342455416584
1989,221,484,2,2,1,0,2,2,3,NA,0,NA,NA,NA,0,5,-0.00776241495652364,0.215805271935631
1990,221,484,2,1,1,0,2,2,4,NA,0,NA,NA,NA,0,4,0.0189307652548607,0.212318466760002
1991,221,484,2,2,1,1,2,1,4,NA,0,NA,NA,NA,0,6,0.141329799907845,0.22009081658518
1992,221,484,2,1,1,1,2,2,2,NA,0,NA,NA,NA,0,5,-0.102164514704256,0.206580322118882
1993,221,484,0,0,0,0,3,4,3,NA,0,NA,NA,NA,1,0,-0.765039410234841,0.207859080553162
1994,221,484,1,0,2,0,4,4,3,NA,0,NA,NA,NA,0,3,-0.82361947612665,0.205172130721622
1995,221,484,2,1,1,0,3,3,3,3,0,NA,NA,NA,0,4,-0.674671549139122,0.202322547669105
1996,221,484,2,1,1,0,3,3,5,3,0,NA,NA,NA,0,4,-0.857918548047768,0.207440949225518
1997,221,484,1,0,0,0,5,5,4,1,0,NA,NA,NA,1,1,-1.37266987934755,0.222675445941667
1998,221,484,1,0,1,1,4,5,3,3,0,NA,NA,NA,1,3,-1.35303490055727,0.220656102725507
1999,221,484,0,0,0,0,5,5,2,5,0,NA,NA,NA,1,0,-1.40889212328406,0.230614644439965
2000,221,484,1,1,0,1,5,3,NA,NA,0,NA,NA,NA,0,3,-0.945868835965668,0.227959577706551
2001,221,484,2,1,0,1,NA,3,NA,1,0,NA,NA,NA,0,4,-0.667184944585967,0.226690397996735
2002,221,484,1,0,1,0,4,4,NA,NA,0,NA,NA,NA,0,2,-0.769681317198056,0.219013901253111
2003,221,484,1,1,2,1,4,4,NA,NA,0,NA,NA,NA,0,5,-0.449976667807386,0.224083899885133
2004,221,484,2,1,2,1,3,2,NA,1,0,NA,NA,NA,0,6,0.109278968577887,0.224229635271663
2005,221,484,2,1,1,0,2,3,NA,1,0,NA,NA,NA,0,4,0.24050274285895,0.222583893900533
2006,221,484,2,1,1,0,2,3,NA,NA,0,NA,NA,NA,0,4,0.320376950328246,0.227502348910831
2007,221,484,2,1,1,0,2,3,NA,NA,0,NA,NA,NA,0,4,0.351437463755748,0.227834511534839
2008,221,484,2,1,1,0,3,3,NA,NA,0,NA,NA,NA,0,4,0.369062257517698,0.224191952348775
2009,221,484,2,2,1,2,3,2,NA,NA,0,NA,NA,NA,0,7,0.678472242403714,0.235798387449739
2010,221,484,2,1,1,1,2,2,NA,NA,0,NA,NA,NA,0,5,0.77050452105682,0.261948708801154
1960,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.43953010810444,0.285901000865718
1961,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,-1.54196785638248,0.256137597934377
1962,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.61581554989369,0.246611581432976
1963,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.76635507338872,0.23810193580665
1964,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,-2.09268429562476,0.23724941502037
1965,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,-1.99924433050901,0.237421498903205
1966,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,-1.40255974490601,0.25202375957479
1967,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-1.04536030212119,0.26467799933508
1968,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,-0.863748688526932,0.276571148811223
1969,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,-0.727231777943741,0.291001316195138
1970,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.604172804323121,0.304448653464151
1971,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.540635977019446,0.312398899885712
1972,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.528635451507368,0.313445912576092
1973,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.567701215948906,0.306745828131877
1974,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.659043390079491,0.292942230172521
1975,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.823735273982954,0.269565760639808
1976,NA,490,NA,NA,NA,NA,NA,2,NA,NA,0,0,0,0,NA,NA,-1.09292747597435,0.235851704086333
1977,NA,490,NA,NA,NA,NA,4,2,NA,NA,1,1,1,0,NA,NA,-1.7344478486544,0.223495607031566
1978,NA,490,NA,NA,NA,NA,4,3,NA,NA,1,1,1,1,NA,NA,-2.02869205197725,0.213231783515492
1979,NA,490,NA,NA,NA,NA,3,3,NA,NA,1,1,1,0,NA,NA,-2.003414037401,0.214781546265481
1980,NA,490,NA,NA,NA,NA,4,3,NA,NA,0,1,1,0,NA,NA,-1.93380445448656,0.20854216003737
1981,218,490,0,NA,0,1,4,3,NA,NA,0,1,1,0,NA,NA,-1.88724697052496,0.202584492636938
1982,218,490,1,2,0,1,4,3,NA,NA,0,1,1,0,NA,4,-1.78032549447093,0.202964603107365
1983,218,490,1,1,0,0,4,3,NA,NA,0,1,1,NA,NA,2,-1.7028999428562,0.202454429857119
1984,218,490,2,0,0,0,3,3,NA,NA,0,1,0,NA,NA,2,-1.48912434351487,0.204727680379092
1985,218,490,1,0,0,0,3,4,5,NA,0,1,0,NA,NA,1,-1.50660868793087,0.200259684885365
1986,218,490,1,1,0,0,3,4,5,NA,0,0,0,NA,NA,2,-1.28538863031608,0.196819055798408
1987,218,490,1,2,0,0,3,3,4,NA,0,0,0,NA,NA,3,-1.05982659406018,0.198283997280325
1988,218,490,1,1,0,0,3,3,4,NA,0,NA,0,NA,NA,2,-1.09428857396773,0.206904055306301
1989,218,490,1,1,0,1,3,3,3,NA,0,NA,NA,NA,1,3,-1.08738036184763,0.208239591469678
1990,218,490,0,0,0,0,3,3,2,NA,0,NA,NA,NA,1,0,-1.17788268930576,0.218103530507873
1991,218,490,0,0,1,0,4,3,3,NA,0,NA,NA,NA,1,1,-1.32991776051246,0.220279820573421
1992,NA,490,NA,NA,NA,NA,4,4,4,NA,0,NA,NA,NA,1,NA,-1.52596282979906,0.224558925185246
1993,NA,490,NA,NA,NA,NA,5,5,5,NA,0,NA,NA,NA,1,NA,-1.75361140160504,0.238505039766611
1994,NA,490,NA,NA,NA,NA,4,5,5,NA,0,NA,NA,NA,0,NA,-1.65747481476783,0.235031545728726
1995,NA,490,NA,NA,NA,NA,4,4,4,NA,0,NA,NA,NA,1,NA,-1.62245718305434,0.230133517312717
1996,NA,490,NA,NA,NA,NA,4,5,4,NA,0,NA,NA,NA,1,NA,-1.79171585258568,0.231507562097968
1997,NA,490,NA,NA,NA,NA,5,5,4,NA,0,NA,NA,NA,1,NA,-1.95509226759522,0.23746780506033
1998,NA,490,NA,NA,NA,NA,5,5,4,NA,0,NA,NA,NA,1,NA,-1.99940295811954,0.242385942152808
1999,NA,490,NA,NA,NA,NA,5,5,4,NA,0,NA,NA,NA,1,NA,-2.02243746660476,0.242542701228928
2000,NA,490,NA,NA,NA,NA,5,5,NA,NA,0,NA,NA,NA,1,NA,-2.03230743140753,0.241523560244355
2001,218,490,0,0,0,0,4,5,NA,5,0,NA,NA,NA,0,0,-1.92887745388803,0.233818654812793
2002,218,490,2,0,0,0,5,5,NA,5,0,NA,NA,NA,1,2,-1.9853727825624,0.234799563123606
2003,218,490,0,0,1,0,5,5,NA,6,0,NA,NA,NA,0,1,-2.01063112292591,0.233439357871165
2004,218,490,0,0,1,0,5,5,NA,6,0,NA,NA,NA,1,1,-2.0030116262145,0.232948413308807
2005,218,490,2,0,0,0,5,4,NA,6,0,NA,NA,NA,0,2,-1.8147242268012,0.233106447753853
2006,218,490,1,0,0,0,5,4,NA,NA,0,NA,NA,NA,1,1,-1.85702777904922,0.231495554467914
2007,218,490,1,0,0,0,5,5,NA,NA,0,NA,NA,NA,1,1,-1.9814952156642,0.23329512681634
2008,218,490,1,0,0,0,5,5,NA,NA,0,NA,NA,NA,1,1,-1.99913153593688,0.237930268169669
2009,218,490,1,0,0,0,5,5,NA,NA,0,NA,NA,NA,1,1,-1.98872710835233,0.242887815485176
2010,218,490,1,0,0,0,5,5,NA,NA,0,NA,NA,NA,0,1,-1.94478153265544,0.26409463842477
1962,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.308598882021213,0.416750407004725
1963,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.366911141721987,0.37789715428297
1964,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.460289509942366,0.34731947396333
1965,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.596797442316651,0.321441864994874
1966,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-0.795192534525919,0.300531969310642
1967,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.757870648580177,0.28947481151634
1968,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.811803876432081,0.278967807413117
1969,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.969792206225436,0.267129877607622
1970,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-1.27669148129082,0.255182467335017
1971,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,-1.84216618139575,0.239342277023256
1972,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,-2.18153802911766,0.248336569501783
1973,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,-2.50803132302192,0.282648857946061
1974,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,-2.67816426007049,0.309467709899283
1975,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,-2.81624769830676,0.326343655972067
1976,NA,500,NA,NA,NA,NA,5,NA,NA,NA,1,1,1,1,NA,NA,-2.87546141343324,0.322835017368825
1977,NA,500,NA,NA,NA,NA,5,NA,NA,NA,1,1,1,1,NA,NA,-2.82264641051473,0.311459007671503
1978,NA,500,NA,NA,NA,NA,5,NA,NA,NA,1,1,1,0,NA,NA,-2.652170850527,0.288260227082736
1979,NA,500,NA,NA,NA,NA,4,2,NA,NA,1,1,1,0,NA,NA,-2.38558925574838,0.256076355543118
1980,NA,500,NA,NA,NA,NA,4,4,NA,NA,1,1,1,0,NA,NA,-2.42893815179789,0.242381521308973
1981,650,500,0,0,0,0,5,4,NA,NA,1,1,1,0,NA,0,-2.56248841285199,0.247836316856248
1982,650,500,0,0,0,0,4,5,NA,NA,1,1,1,0,NA,0,-2.63465419202499,0.254909113534984
1983,650,500,0,0,0,0,5,5,NA,NA,1,1,1,NA,NA,0,-2.64403717871507,0.260754339185803
1984,650,500,0,0,0,0,4,4,NA,NA,1,1,1,NA,NA,0,-2.41619765821736,0.237002300279133
1985,NA,500,NA,NA,NA,NA,5,5,4,NA,1,1,1,NA,NA,NA,-2.30777488163313,0.228905103952761
1986,650,500,1,0,1,0,4,4,3,NA,1,0,1,NA,NA,2,-1.86576948568265,0.19951136791752
1987,650,500,1,0,0,1,4,4,3,NA,0,0,0,NA,NA,2,-1.51036350853606,0.198633859978115
1988,650,500,2,0,0,0,4,4,3,NA,0,NA,0,NA,NA,2,-1.4952477989169,0.205618385669763
1989,650,500,2,0,0,0,4,4,4,NA,0,NA,NA,NA,0,2,-1.47577015427646,0.212117825971082
1990,650,500,2,1,0,0,4,4,4,NA,0,NA,NA,NA,1,3,-1.31840840585519,0.213462938734783
1991,650,500,2,2,0,0,4,4,4,NA,0,NA,NA,NA,1,4,-1.09825845767218,0.2127248362357
1992,650,500,2,1,2,0,3,3,3,NA,0,NA,NA,NA,0,5,-0.672051866316045,0.206614686784163
1993,650,500,2,1,1,0,3,3,3,NA,0,NA,NA,NA,0,4,-0.532880537448673,0.203359986178921
1994,650,500,2,1,0,0,3,3,3,NA,0,NA,NA,NA,0,3,-0.524133874882772,0.201714382523201
1995,650,500,2,1,1,0,3,4,3,4,0,NA,NA,NA,0,4,-0.633158411521878,0.203700729281523
1996,650,500,1,1,0,0,4,3,3,5,0,NA,NA,NA,0,2,-0.73239801004978,0.203124587653874
1997,650,500,1,1,1,0,4,3,3,5,0,NA,NA,NA,0,3,-0.67034588676545,0.208217951980065
1998,650,500,2,2,1,0,4,3,3,6,0,NA,NA,NA,0,5,-0.564257036635522,0.211592409740721
1999,650,500,2,1,0,0,4,3,NA,4,0,NA,NA,NA,0,3,-0.623943714602254,0.214655866368948
2000,650,500,2,0,0,0,4,3,NA,NA,0,NA,NA,NA,0,2,-0.700767517562566,0.217269162342222
2001,650,500,2,1,0,0,4,3,NA,3,0,NA,NA,NA,0,3,-0.73099835609572,0.215516017289386
2002,650,500,2,1,0,0,4,4,NA,5,0,NA,NA,NA,0,3,-0.91898790800706,0.216776815222965
2003,650,500,1,1,0,0,4,4,NA,5,0,NA,NA,NA,0,2,-1.03845657423964,0.2202689527542
2004,650,500,1,1,0,0,4,4,NA,2,0,NA,NA,NA,0,2,-1.11424349277873,0.221364651543936
2005,650,500,1,1,0,0,4,5,NA,5,0,NA,NA,NA,0,2,-1.23440890709186,0.228532654022862
2006,650,500,1,0,0,0,4,4,NA,NA,0,NA,NA,NA,0,1,-1.14601231952292,0.227292931355751
2007,650,500,2,1,0,0,4,4,NA,NA,0,NA,NA,NA,0,3,-0.932076656348677,0.224893580993444
2008,650,500,2,1,0,0,3,4,NA,NA,0,NA,NA,NA,0,3,-0.755689134858496,0.224275478171474
2009,650,500,1,1,0,0,3,4,NA,NA,0,NA,NA,NA,0,2,-0.759651323193253,0.228932510120968
2010,650,500,2,0,0,0,3,4,NA,NA,0,NA,NA,NA,0,2,-0.776074514864597,0.260917489866165
1963,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.356490653536996,0.590507990691673
1964,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.375739230189297,0.57822614564848
1965,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.38285981857804,0.568372028272144
1966,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.382370268493357,0.55916532878036
1967,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.375350305245769,0.549412272162058
1968,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.362515875385675,0.539004592429287
1969,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.341210391705258,0.525283199184311
1970,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.311210350401708,0.509455575005799
1971,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.277654771459,0.490880678233541
1972,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.232289878668235,0.468528062636253
1973,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.181204881789164,0.439092399000882
1974,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.119858118520862,0.399203890235836
1975,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.0492352956269674,0.346221620525872
1976,NA,501,NA,NA,NA,NA,2,2,NA,NA,0,0,0,0,NA,NA,-0.0316579840455962,0.264842650440858
1977,NA,501,NA,NA,NA,NA,2,2,NA,NA,0,0,0,0,NA,NA,-0.0775182703090014,0.243983390140039
1978,NA,501,NA,NA,NA,NA,3,2,NA,NA,0,0,0,0,NA,NA,-0.153424621008958,0.24394536266892
1979,NA,501,NA,NA,NA,NA,2,2,NA,NA,0,0,0,0,NA,NA,-0.0955836274326912,0.241513819515768
1980,NA,501,NA,NA,NA,NA,NA,2,NA,NA,0,0,0,0,NA,NA,-0.117024305206956,0.243170487611859
1981,368,501,2,2,1,1,2,2,NA,NA,0,0,0,0,NA,6,-0.141661779328298,0.21701703338689
1982,368,501,2,2,1,1,3,2,NA,NA,0,1,0,0,NA,6,-0.335387057951046,0.212516843407643
1983,368,501,2,2,1,1,3,2,NA,NA,0,0,0,NA,NA,6,-0.295124242895596,0.209993682375164
1984,368,501,2,2,1,1,4,3,NA,NA,0,0,0,NA,NA,6,-0.367504412281019,0.216222313398166
1985,368,501,2,2,1,0,2,2,3,NA,0,0,0,NA,NA,5,-0.232035816488255,0.210321093216969
1986,368,501,2,2,1,1,3,2,3,NA,0,0,0,NA,NA,6,-0.265522395105275,0.207419608025379
1987,368,501,2,2,0,1,3,3,3,NA,0,0,0,NA,NA,5,-0.386208653740993,0.203801982315216
1988,368,501,1,1,1,0,3,2,3,NA,0,NA,0,NA,NA,3,-0.438525283904439,0.207873791723008
1989,368,501,2,1,1,0,2,2,3,NA,0,NA,NA,NA,0,4,-0.355257995018686,0.206047025692435
1990,368,501,2,1,1,1,3,3,3,NA,0,NA,NA,NA,0,5,-0.453877646969587,0.200129131284314
1991,368,501,2,1,0,0,3,3,3,NA,0,NA,NA,NA,0,3,-0.642565703934992,0.204405037525188
1992,368,501,2,0,0,0,4,4,3,NA,0,NA,NA,NA,0,2,-0.862565964802712,0.2091319345743
1993,368,501,2,1,1,1,3,4,3,NA,0,NA,NA,NA,0,5,-0.713144905495709,0.204453750311189
1994,368,501,1,2,1,0,4,4,3,NA,0,NA,NA,NA,0,4,-0.750622004131702,0.205636611143726
1995,368,501,1,2,1,0,4,3,3,6,0,NA,NA,NA,0,4,-0.734807100757296,0.206187278566369
1996,368,501,2,1,1,0,3,4,4,6,0,NA,NA,NA,0,4,-0.814376367583781,0.206870269978898
1997,368,501,2,1,1,0,4,4,4,6,0,NA,NA,NA,0,4,-0.866208598333089,0.207992023064207
1998,368,501,2,0,0,0,3,3,4,6,0,NA,NA,NA,0,2,-0.762378133257737,0.209897773872927
1999,368,501,1,0,0,0,3,3,4,6,0,NA,NA,NA,0,1,-0.7422196407126,0.210514594026595
2000,368,501,2,0,0,0,3,3,NA,6,0,NA,NA,NA,0,2,-0.642798455016039,0.214478407899354
2001,368,501,2,1,0,0,3,3,NA,5,0,NA,NA,NA,0,3,-0.628097617777897,0.21210958386424
2002,368,501,2,0,0,0,4,4,NA,6,0,NA,NA,NA,0,2,-0.86295058349211,0.217449800049151
2003,368,501,2,0,1,0,3,4,NA,6,0,NA,NA,NA,0,3,-0.766503424508317,0.218947071945346
2004,368,501,2,0,2,0,3,3,NA,6,0,NA,NA,NA,0,4,-0.641310611518621,0.219833102897224
2005,368,501,2,0,1,0,3,4,NA,6,0,NA,NA,NA,0,3,-0.747026204029329,0.222222237261904
2006,368,501,2,0,1,0,3,4,NA,NA,0,NA,NA,NA,0,3,-0.820057198667475,0.223669764366033
2007,368,501,2,0,1,0,4,4,NA,NA,0,NA,NA,NA,1,3,-0.994506303601483,0.227612533389978
2008,368,501,1,0,1,0,4,4,NA,NA,0,NA,NA,NA,1,2,-1.01904004073996,0.225015016739291
2009,368,501,1,0,1,0,3,4,NA,NA,0,NA,NA,NA,0,2,-0.831407143122136,0.229766861857191
2010,368,501,2,1,1,0,3,4,NA,NA,0,NA,NA,NA,0,4,-0.65247233965205,0.2563681523384
1961,NA,510,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.0561556628744902,0.520872812766636
1962,NA,510,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.0448270311897663,0.501380653614942
